subj,ses,task,run,echo,direction,mode,n_pre,n_post,pre,post,json,same_shape3d,same_affine,same_dtype,frames_ok,n_trim,mean_drift,sd_fg_ratio,sd_bg_ratio,tsnr_pre_med,tsnr_post_med,tsnr_gain_med,tsnr_gain_p90,fwhm_ratio,resid_sd_fg,resid_sd_bg,verdict
sub-P5,ses-10,BOLDREST1,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.01404727902263403,0.8501793742179871,0.3240092694759369,4.07611608505249,4.592776298522949,1.1267530918121338,1.2448101043701172,1.0032283896826246,95.73044154800483,13.928883065118,✗ SIN DENOISING
sub-P5,ses-10,BOLDREST1,run-2,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.json,True,True,True,True,3,0.0004629050672519952,0.7711824178695679,0.48400717973709106,20.4909610748291,26.572343826293945,1.296783685684204,1.4242866039276123,0.9993516114451988,218.14943742006366,73.78878515806578,✓ PASS
sub-P5,ses-10,BOLDREST1,run-2,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.json,True,True,True,True,3,0.0007972329040057957,0.8528204560279846,0.445332795381546,14.112338066101074,16.505229949951172,1.1695603132247925,1.3117079734802246,0.9999253894645536,145.6613746859279,35.49086497637082,✓ PASS
sub-P5,ses-10,BOLDREST1,run-2,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.json,True,True,True,True,3,0.002277905587106943,0.8702536821365356,0.3999931216239929,9.360185623168945,10.625795364379883,1.1352120637893677,1.2828013896942139,1.0028175703025113,120.42392215667604,19.635600119079513,✗ SIN DENOISING
sub-P5,ses-10,BOLDREST1,run-2,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.json,True,True,True,True,3,0.006134572438895702,0.8676087856292725,0.35747483372688293,6.120965957641602,6.876429080963135,1.1234222650527954,1.2624930143356323,1.004352706801458,106.30588431989717,15.382103386032774,✗ SIN DENOISING
sub-P5,ses-10,BOLDREST1,run-2,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.json,True,True,True,True,3,0.014060270972549915,0.8500382304191589,0.32354027032852173,4.07611608505249,4.593441009521484,1.1269161701202393,1.2450661659240723,1.0032315064345918,95.80560256829438,13.935674584746529,✗ SIN DENOISING
sub-P5,ses-10,BOLDREST2,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00048324509407393634,0.6160018444061279,0.4134463369846344,28.216262817382812,46.416751861572266,1.6450353860855103,1.6760154962539673,0.9993949790940252,224.40389237873234,74.06894273366574,✓ PASS
sub-P5,ses-10,BOLDREST2,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0007949734572321177,0.7170684337615967,0.3988431990146637,21.513391494750977,30.567340850830078,1.4208518266677856,1.4789592027664185,0.9999306420920412,150.2628386211624,35.756436206353506,✓ PASS
sub-P5,ses-10,BOLDREST2,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.00215399032458663,0.7457272410392761,0.3677479028701782,14.727004051208496,20.03428840637207,1.3603777885437012,1.4186334609985352,1.0026704606835954,123.90074731250002,18.82197064778753,✓ PASS
sub-P5,ses-10,BOLDREST2,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.005847684573382139,0.7418555617332458,0.3267436623573303,9.594433784484863,12.83205795288086,1.3374481201171875,1.3992559909820557,1.0042740723221508,108.68220539745772,13.280109538092931,✓ PASS
sub-P5,ses-10,BOLDREST2,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013588570058345795,0.7201672196388245,0.31042787432670593,6.118643760681152,8.181031227111816,1.3370660543441772,1.387951135635376,1.003110836452324,97.082922833457,11.823019524707497,✓ PASS
sub-P5,ses-10,BOLDREST2,run-2,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-1_part-mag_bold.json,True,True,True,True,3,0.00048424722626805305,0.6150423884391785,0.4122389554977417,28.216262817382812,46.49997329711914,1.6479848623275757,1.679015874862671,0.9993934688188885,224.87952219624657,74.19080803568548,✓ PASS
sub-P5,ses-10,BOLDREST2,run-2,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-2_part-mag_bold.json,True,True,True,True,3,0.0007975787739269435,0.7158676385879517,0.39789947867393494,21.513391494750977,30.60928726196289,1.4228016138076782,1.4816370010375977,0.9999311487728445,150.72082841055695,35.86269899221167,✓ PASS
sub-P5,ses-10,BOLDREST2,run-2,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-3_part-mag_bold.json,True,True,True,True,3,0.002158542862161994,0.7451659440994263,0.36697709560394287,14.727004051208496,20.049091339111328,1.3613828420639038,1.42019522190094,1.002677311083778,124.12125442429671,18.852055382154138,✓ PASS
sub-P5,ses-10,BOLDREST2,run-2,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-4_part-mag_bold.json,True,True,True,True,3,0.005850960500538349,0.741674542427063,0.32650354504585266,9.594433784484863,12.834692001342773,1.337722659111023,1.3999745845794678,1.0042760873486307,108.73831599287011,13.286410983547249,✓ PASS
sub-P5,ses-10,BOLDREST2,run-2,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST2_dir-PA_run-2_echo-5_part-mag_bold.json,True,True,True,True,3,0.013551471754908562,0.720930278301239,0.3115589916706085,6.118643760681152,8.17488956451416,1.3360623121261597,1.3863232135772705,1.0030992285769502,96.8600870425826,11.80506576762087,✓ PASS
sub-P5,ses-6,BOLDREST1,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.0004421336925588548,0.6504432559013367,0.41448020935058594,27.0606689453125,41.90906524658203,1.5487076044082642,1.639995813369751,0.9994827243510921,229.92261773229498,66.56619830143535,✓ PASS
sub-P5,ses-6,BOLDREST1,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.000748100399505347,0.7522240877151489,0.37665829062461853,19.702903747558594,26.325111389160156,1.336103081703186,1.470609188079834,1.00009444448978,156.2770143085186,33.461732654644685,✓ PASS
sub-P5,ses-6,BOLDREST1,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.0021693443413823843,0.7857421040534973,0.3471713662147522,13.283933639526367,16.926898956298828,1.2742384672164917,1.408934473991394,1.0030991200817307,128.5722640131961,20.448928540275052,✓ PASS
sub-P5,ses-6,BOLDREST1,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.005859302822500467,0.7794935703277588,0.32007431983947754,8.648423194885254,10.872934341430664,1.2572158575057983,1.3848509788513184,1.0045981073311008,113.97336686613812,17.847548206507945,✓ PASS
sub-P5,ses-6,BOLDREST1,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013394062407314777,0.7598187327384949,0.28953635692596436,5.593420028686523,6.997409820556641,1.2510074377059937,1.3572957515716553,1.0038158731783347,101.28960298086871,16.875580432942947,✓ PASS
sub-P5,ses-6,BOLDREST1,run-2,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-1_part-mag_bold.json,True,True,True,True,3,0.0004416031879372895,0.6509520411491394,0.4150692820549011,27.0606689453125,41.87830352783203,1.5475709438323975,1.6384073495864868,0.9994832837029617,229.65561356968823,66.5228779871123,✓ PASS
sub-P5,ses-6,BOLDREST1,run-2,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-2_part-mag_bold.json,True,True,True,True,3,0.000748100399505347,0.7522876262664795,0.37674635648727417,19.702903747558594,26.32404136657715,1.3360488414764404,1.4705798625946045,1.0000943455229487,156.26200401770433,33.460252216855146,✓ PASS
sub-P5,ses-6,BOLDREST1,run-2,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-3_part-mag_bold.json,True,True,True,True,3,0.002177779795601964,0.7849929332733154,0.3454831540584564,13.283933639526367,16.94204330444336,1.2753784656524658,1.4113867282867432,1.003115793658118,128.98003820243008,20.49385712988565,✓ PASS
sub-P5,ses-6,BOLDREST1,run-2,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-4_part-mag_bold.json,True,True,True,True,3,0.00584234856069088,0.7800029516220093,0.32164087891578674,8.648423194885254,10.865126609802246,1.2563129663467407,1.382686972618103,1.0045854130818608,113.673054374034,17.810628413581394,✓ PASS
sub-P5,ses-6,BOLDREST1,run-2,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST1_dir-PA_run-2_echo-5_part-mag_bold.json,True,True,True,True,3,0.01345400232821703,0.7587573528289795,0.28719767928123474,5.593420028686523,7.005031585693359,1.252369999885559,1.3601465225219727,1.00383665882424,101.67143299807096,16.944879269186533,✓ PASS
sub-P5,ses-6,BOLDREST2,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00045625417260453105,0.6208478808403015,0.4028286635875702,27.972057342529297,45.40021514892578,1.6230559349060059,1.6719011068344116,0.9995782571173008,232.4227406087685,66.07905355835183,✓ PASS
sub-P5,ses-6,BOLDREST2,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0007468153489753604,0.7304970026016235,0.37066325545310974,20.66579818725586,28.495210647583008,1.3788584470748901,1.4851418733596802,1.0000370144849455,157.12851523152082,33.58555199912965,✓ PASS
sub-P5,ses-6,BOLDREST2,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.0021547283977270126,0.7659198641777039,0.3504912555217743,14.025010108947754,18.420434951782227,1.313399076461792,1.4180140495300293,1.0031206335803,129.61296188221712,20.30858976086596,✓ PASS
sub-P5,ses-6,BOLDREST2,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.005854378920048475,0.7660991549491882,0.30600467324256897,9.067950248718262,11.707178115844727,1.2910500764846802,1.3874317407608032,1.0047924255601706,114.09274735277413,17.426223765542325,✓ PASS
sub-P5,ses-6,BOLDREST2,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P5/ses-6/func/sub-P5_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013417057693004608,0.7473427653312683,0.2844300866127014,5.8179030418396,7.471896648406982,1.2842937707901,1.3607697486877441,1.0040287058626023,101.40302012193766,16.8181067291016,✓ PASS
sub-P6,ses-5,BOLDREST1,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P6/ses-5/func/sub-P6_ses-5_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P6/ses-5/func/sub-P6_ses-5_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P6/ses-5/func/sub-P6_ses-5_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00034452968975529075,0.673445999622345,0.4524875581264496,31.54778480529785,47.68528747558594,1.5115257501602173,1.5568875074386597,0.9995910455774707,185.77215354503235,53.91120972928104,✓ PASS
