"seed","roi","roi_label","network","n","mean_LSD","mean_PLCB","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"AMY",17,"LH_SomMot_3","SomMot",15,0.202000870504984,0.293500421371483,-0.0914995508664989,-0.441758278623522,-0.703174287660234,0.109151454649729,0.105513715289701,0.282801496137934,0.297001568963604,FALSE,FALSE
"AMY",18,"LH_SomMot_4","SomMot",15,0.139328311783825,0.270442831849404,-0.131114520065578,-0.847646330088254,-0.877729846312733,0.00544419065763352,0.00587612541415952,0.0940254660122054,0.130895766233295,FALSE,FALSE
"AMY",19,"LH_SomMot_5","SomMot",15,0.147457446973353,0.262383460411606,-0.114926013438253,-0.60879424109463,-0.761195366287335,0.033458855137319,0.0500579654932533,0.162311041942739,0.223788551616897,FALSE,FALSE
"AMY",20,"LH_SomMot_6","SomMot",15,0.0978953059798343,0.247588758634186,-0.149693452654352,-0.795720133742946,-1.09133057314771,0.0081204921408255,0.00975977204371061,0.0940254660122054,0.130895766233295,FALSE,FALSE
"AMY",21,"LH_SomMot_7","SomMot",15,0.107266312664547,0.220417542028513,-0.113151229363966,-0.615897186586039,-0.875702638491203,0.0317461395349807,0.0437723237630412,0.162311041942739,0.216958474303769,FALSE,FALSE
"AMY",22,"LH_SomMot_8","SomMot",15,0.20262303154597,0.28082133435381,-0.0781983028078405,-0.525367305858595,-0.62939877210911,0.0612712318449318,0.064910217801352,0.216687321765645,0.238702091269488,FALSE,FALSE
"AMY",23,"LH_SomMot_9","SomMot",15,0.108315863134079,0.248873814923867,-0.140557951789788,-0.939590603071745,-1.09666023374109,0.00268262632828231,0.00493247224052953,0.0873769718354809,0.130895766233295,FALSE,FALSE
"AMY",24,"LH_SomMot_10","SomMot",15,0.128756104199407,0.244318171922089,-0.115562067722682,-0.847360220007541,-0.936261403629472,0.00545620691154537,0.00975977204371061,0.0940254660122054,0.130895766233295,FALSE,FALSE
"AMY",25,"LH_SomMot_11","SomMot",15,0.0399549310216804,0.196958904497953,-0.157003973476273,-1.18944219791494,-1.26596229401745,0.000407247600868064,0.0023768350959738,0.075333243220081,0.130895766233295,FALSE,FALSE
"AMY",26,"LH_SomMot_12","SomMot",15,0.123172199326678,0.246808795842072,-0.123636596515395,-0.818730599916289,-1.05422181449701,0.00680262285032105,0.0069795438131406,0.0940254660122054,0.130895766233295,FALSE,FALSE
"AMY",27,"LH_SomMot_13","SomMot",15,0.0918313842621434,0.206325954099003,-0.11449456983686,-0.759052320011625,-0.853335554679021,0.0107609969801106,0.0157854879847244,0.0981402924586083,0.138426586942968,FALSE,FALSE
"AMY",28,"LH_SomMot_14","SomMot",15,0.137145570802212,0.224135451684852,-0.0869898808826404,-0.592774124144662,-0.705614868448317,0.0376485332886502,0.0381666313335627,0.167342596656928,0.216958474303769,FALSE,FALSE
"AMY",29,"LH_SomMot_15","SomMot",15,0.0472291059870605,0.216352157215286,-0.169123051228226,-1.1242089300188,-1.4134095736031,0.000660817922983167,0.00286559480782183,0.075333243220081,0.130895766233295,FALSE,FALSE
"AMY",30,"LH_SomMot_16","SomMot",15,0.105659798240593,0.21158721741611,-0.105927419175518,-0.591621236997934,-0.93103964042708,0.0379684104511408,0.0437723237630412,0.167342596656928,0.216958474303769,FALSE,FALSE
"AMY",31,"LH_DorsAttn_Post_1","DorsAttn",15,0.206196699523184,0.230402679585421,-0.0242059800622375,-0.143893340099526,-0.190581048707102,0.586125270581727,0.477733720891573,0.718476138132439,0.629614383602766,FALSE,FALSE
