"edge_id","var_LSD","var_PLCB","diff"
6054,0.0470096081225509,0.0713765358599042,-0.0243669277373533
6055,0.0595025024485201,0.0588919348416129,0.000610567606907204
6056,0.0598316666931414,0.1031934834819,-0.0433618167887583
6057,0.0528588705084345,0.0854299855937205,-0.0325711150852859
6058,0.0373214693179882,0.0810305251833993,-0.0437090558654111
6265,0.0533290332074603,0.0410700851738394,0.0122589480336209
6266,0.0346865687800375,0.033003710165447,0.00168285861459044
6267,0.0220237608370499,0.0268172128891359,-0.00479345205208594
6268,0.0393627115137782,0.0889442163371904,-0.0495815048234122
6269,0.0396322628245476,0.02999244011201,0.00963982271253768
6270,0.0374701471184344,0.0614456741552412,-0.0239755270368068
6271,0.0738211062079278,0.040526529919614,0.0332945762883138
6272,0.0380590629708089,0.0323150971914689,0.00574396577934008
6273,0.055636993013508,0.012514992176758,0.04312200083675
6274,0.0724215112603428,0.0654931508060904,0.00692836045425239
6275,0.0507371183700127,0.0250027769374259,0.0257343414325868
6276,0.0367154721744722,0.0346525096460081,0.00206296252846417
6277,0.0459249805602047,0.0608482830494545,-0.0149233024892498
6278,0.0567303567785563,0.0482140838317869,0.00851627294676943
6279,0.0428099300686186,0.0402442315479125,0.00256569852070612
6280,0.0493061518032265,0.0556266787505333,-0.00632052694730685
6281,0.0318421997161164,0.0524443717078007,-0.0206021719916842
6282,0.0440287975357307,0.0653022608178579,-0.0212734632821271
6283,0.0348094998839178,0.0393373448832314,-0.00452784499931355
6284,0.0435329045543566,0.0709591078078756,-0.027426203253519
6285,0.0314311365219567,0.0763307708504349,-0.0448996343284782
6286,0.0698015786341663,0.0758260708209842,-0.00602449218681796
6287,0.0367750768393246,0.0649895438873941,-0.0282144670480695
6288,0.0339881897778801,0.0742443704429136,-0.0402561806650335
6289,0.0416227816693368,0.0684475761338005,-0.0268247944644638
6290,0.0386812152248062,0.0695415619303465,-0.0308603467055403
6291,0.0509661934177303,0.0793713180041752,-0.0284051245864449
6497,0.0505536039165528,0.050536797016873,1.68068996797485e-05
6498,0.0416533470707452,0.0577409158401572,-0.016087568769412
6499,0.0526861387838878,0.0467179391236379,0.00596819966024985
6500,0.0406756212143633,0.076271434582825,-0.0355958133684617
6501,0.0274317399982383,0.0417322095227838,-0.0143004695245455
6502,0.038503007586132,0.0412938301835276,-0.00279082259739555
6503,0.0523869555670778,0.0284510115623381,0.0239359440047397
6504,0.043936549772302,0.0742115404706707,-0.0302749906983687
6505,0.0450712806861376,0.0328583776366209,0.0122129030495167
6506,0.0304738716987331,0.046253852253705,-0.0157799805549719
6507,0.0496468139868907,0.0547091934262878,-0.00506237943939706
6508,0.057998421263685,0.038120006230896,0.0198784150327889
6509,0.0272663921251665,0.0629696981491341,-0.0357033060239676
6510,0.0534382731182369,0.0582462780979286,-0.00480800497969164
6511,0.0309825581264736,0.0420333308526578,-0.0110507727261842
6512,0.0289161622484768,0.0606030661120648,-0.0316869038635879
6513,0.0216985423686956,0.0691690917230103,-0.0474705493543147
6514,0.0277929889606098,0.0740440313225465,-0.0462510423619367
6515,0.0233203732758497,0.0664662249502036,-0.0431458516743539
6516,0.0702893172586895,0.0957616837977831,-0.0254723665390936
6517,0.0488950377223693,0.10022842300677,-0.0513333852844009
6518,0.0263269655046995,0.0874856001753232,-0.0611586346706237
6519,0.0481383982029961,0.0989659868970605,-0.0508275886940644
6520,0.0487764143557545,0.120740972440222,-0.0719645580844675
6521,0.0384332670266415,0.0747418377223375,-0.036308570695696
6522,0.041884845054601,0.124329680718842,-0.0824448356642413
6523,0.0270881244324954,0.0998553034760403,-0.0727671790435448
6524,0.0387047002851054,0.099694732049053,-0.0609900317639476
6729,0.0522025003539735,0.048272054572815,0.00393044578115852
6730,0.0392107692671986,0.0434887394912715,-0.00427797022407281
6731,0.0432124578853134,0.0414250398513212,0.0017874180339922
6732,0.0454469071782508,0.0743436679599098,-0.028896760781659
6733,0.0196348160791809,0.0429024401122886,-0.0232676240331077
6734,0.0382068204977086,0.03467078964076,0.00353603085694858
6735,0.058984796785412,0.041218295398844,0.0177665013865681
6736,0.0537964945990658,0.0503628357590759,0.00343365883998986
6737,0.0366446730237444,0.0280872236392701,0.00855744938447436
6738,0.0699297326854144,0.0616934517487465,0.00823628093666787
6739,0.0518573065329287,0.0509358350067675,0.000921471526161143
6740,0.0736938352585803,0.0467640043492338,0.0269298309093465
6741,0.0357409365982687,0.0713787060058895,-0.0356377694076209
6742,0.0412647079968387,0.0657100794868309,-0.0244453714899922
6743,0.0441128357423142,0.0392519697424996,0.00486086599981463
6744,0.0580289660310401,0.0525684728038813,0.00546049322715883
6745,0.0586812153953827,0.0483391461797525,0.0103420692156301
6746,0.0355675184353514,0.056928962271005,-0.0213614438356536
6747,0.0425823470176996,0.0505395939031678,-0.00795724688546818
6748,0.0981207551394686,0.0507218177540932,0.0473989373853754
6749,0.0567037157485996,0.0692187217251646,-0.0125150059765651
6750,0.0329151723176735,0.0607471195553305,-0.027831947237657
6751,0.0753958882849094,0.105841168633814,-0.0304452803489049
6752,0.0708237157416709,0.121581499056468,-0.0507577833147971
6753,0.0677818429901834,0.115884179036087,-0.0481023360459037
6754,0.0634209262066353,0.0960678812458294,-0.0326469550391941
6755,0.0770131294938002,0.159536623024097,-0.0825234935302969
6756,0.0392946648243342,0.084015013288717,-0.0447203484643828
6757,0.0478450273226778,0.0861584799472726,-0.0383134526245948
6961,0.0235964303577215,0.0238915939892969,-0.000295163631575428
6962,0.0674060707385187,0.0524975171432384,0.0149085535952803
6963,0.0469618190395572,0.0642362614316846,-0.0172744423921273
6964,0.0279531592958766,0.0188810302339991,0.00907212906187756
6965,0.0375617136012487,0.0456660516009422,-0.00810433799969346
6966,0.0385433943020601,0.0244895376239687,0.0140538566780914
6967,0.0461300004625956,0.02949369618826,0.0166363042743356
6968,0.0399089522641598,0.0577463010634729,-0.0178373487993131
6969,0.0302554677147437,0.0311036574253324,-0.00084818971058874
6970,0.0348604563054471,0.0268853739647078,0.00797508234073933
6971,0.0316069912975954,0.0672020421601406,-0.0355950508625451
6972,0.0351419383226045,0.0231479125907147,0.0119940257318897
6973,0.0251007822677016,0.0101464888979766,0.014954293369725
6974,0.0209805506149104,0.0393539322391194,-0.018373381624209
6975,0.0141151202746339,0.0230104888341245,-0.00889536855949064
6976,0.0203693062373272,0.0162419209624092,0.00412738527491796
6977,0.018216075157822,0.0119701093175718,0.00624596584025025
6978,0.0193654245240661,0.0146719907269469,0.00469343379711919
6979,0.0164980392641002,0.0281130124969181,-0.0116149732328179
6980,0.0298827537338924,0.0218085097808716,0.0080742439530208
6981,0.0245362638046375,0.0289022546092599,-0.00436599080462234
6982,0.037892614142707,0.0208203855904169,0.0170722285522901
